10855,WB,47,2017-06-20 13:15:00
11787,NB,45,2017-06-20 13:15:00
11787,SB,14,2017-06-20 13:15:00
160346,EB,38,2017-06-20 13:15:00
160344,WB,77,2017-06-20 13:15:00
160222,EB,61,2017-06-20 13:30:00
160222,WB,88,2017-06-20 13:30:00
105505,NB,29,2017-06-20 13:30:00
105505,SB,24,2017-06-20 13:30:00
10855,EB,48,2017-06-20 13:30:00
10855,WB,65,2017-06-20 13:30:00
11787,NB,63,2017-06-20 13:30:00
11787,SB,15,2017-06-20 13:30:00
160346,EB,49,2017-06-20 13:30:00
160344,WB,101,2017-06-20 13:30:00
160222,EB,55,2017-06-20 13:45:00
160222,WB,88,2017-06-20 13:45:00
105505,NB,30,2017-06-20 13:45:00
105505,SB,38,2017-06-20 13:45:00
10855,EB,46,2017-06-20 13:45:00
10855,WB,53,2017-06-20 13:45:00
11787,NB,34,2017-06-20 13:45:00
11787,SB,17,2017-06-20 13:45:00
160346,EB,50,2017-06-20 13:45:00
160344,WB,87,2017-06-20 13:45:00
160222,EB,64,2017-06-20 14:00:00
160222,WB,110,2017-06-20 14:00:00
105505,NB,26,2017-06-20 14:00:00
105505,SB,40,2017-06-20 14:00:00
10855,EB,57,2017-06-20 14:00:00
10855,WB,53,2017-06-20 14:00:00
11787,NB,46,2017-06-20 14:00:00
11787,SB,20,2017-06-20 14:00:00
160346,EB,64,2017-06-20 14:00:00
160344,WB,99,2017-06-20 14:00:00
160222,EB,73,2017-06-20 14:15:00
160222,WB,97,2017-06-20 14:15:00
105505,NB,30,2017-06-20 14:15:00
105505,SB,24,2017-06-20 14:15:00
10855,EB,41,2017-06-20 14:15:00
10855,WB,45,2017-06-20 14:15:00
11787,NB,71,2017-06-20 14:15:00
11787,SB,15,2017-06-20 14:15:00
160346,EB,63,2017-06-20 14:15:00
160344,WB,96,2017-06-20 14:15:00
160222,EB,120,2017-06-20 14:30:00
160222,WB,97,2017-06-20 14:30:00
105505,NB,35,2017-06-20 14:30:00
105505,SB,28,2017-06-20 14:30:00
10855,EB,54,2017-06-20 14:30:00
10855,WB,42,2017-06-20 14:30:00
11787,NB,61,2017-06-20 14:30:00
11787,SB,27,2017-06-20 14:30:00
160346,EB,68,2017-06-20 14:30:00
160344,WB,118,2017-06-20 14:30:00
160222,EB,76,2017-06-20 14:45:00
160222,WB,83,2017-06-20 14:45:00
105505,NB,32,2017-06-20 14:45:00
105505,SB,67,2017-06-20 14:45:00
10855,EB,54,2017-06-20 14:45:00
10855,WB,47,2017-06-20 14:45:00
11787,NB,62,2017-06-20 14:45:00
11787,SB,22,2017-06-20 14:45:00
160346,EB,77,2017-06-20 14:45:00
160344,WB,113,2017-06-20 14:45:00
160222,EB,60,2017-06-20 15:00:00
160222,WB,79,2017-06-20 15:00:00
105505,NB,35,2017-06-20 15:00:00
105505,SB,36,2017-06-20 15:00:00
10855,EB,59,2017-06-20 15:00:00
10855,WB,44,2017-06-20 15:00:00
11787,NB,69,2017-06-20 15:00:00
11787,SB,39,2017-06-20 15:00:00
160346,EB,50,2017-06-20 15:00:00
160344,WB,122,2017-06-20 15:00:00
160222,EB,85,2017-06-20 15:15:00
160222,WB,77,2017-06-20 15:15:00
105505,NB,29,2017-06-20 15:15:00
105505,SB,52,2017-06-20 15:15:00
10855,EB,47,2017-06-20 15:15:00
10855,WB,66,2017-06-20 15:15:00
11787,NB,57,2017-06-20 15:15:00
11787,SB,32,2017-06-20 15:15:00
160346,EB,46,2017-06-20 15:15:00
160344,WB,118,2017-06-20 15:15:00
160222,EB,76,2017-06-20 15:30:00
160222,WB,90,2017-06-20 15:30:00
105505,NB,26,2017-06-20 15:30:00
105505,SB,43,2017-06-20 15:30:00
10855,EB,53,2017-06-20 15:30:00
10855,WB,58,2017-06-20 15:30:00
11787,NB,62,2017-06-20 15:30:00
11787,SB,29,2017-06-20 15:30:00
160346,EB,74,2017-06-20 15:30:00
160344,WB,158,2017-06-20 15:30:00
160222,EB,80,2017-06-20 15:45:00
160222,WB,81,2017-06-20 15:45:00
105505,NB,38,2017-06-20 15:45:00
105505,SB,36,2017-06-20 15:45:00
10855,EB,56,2017-06-20 15:45:00
10855,WB,58,2017-06-20 15:45:00
11787,NB,76,2017-06-20 15:45:00
11787,SB,39,2017-06-20 15:45:00
160346,EB,54,2017-06-20 15:45:00
160344,WB,114,2017-06-20 15:45:00
160222,EB,59,2017-06-20 16:00:00
160222,WB,87,2017-06-20 16:00:00
105505,NB,32,2017-06-20 16:00:00
105505,SB,54,2017-06-20 16:00:00
10855,EB,44,2017-06-20 16:00:00
10855,WB,45,2017-06-20 16:00:00
11787,NB,59,2017-06-20 16:00:00
11787,SB,39,2017-06-20 16:00:00
160346,EB,42,2017-06-20 16:00:00
160344,WB,111,2017-06-20 16:00:00
160222,EB,81,2017-06-20 16:15:00
160222,WB,86,2017-06-20 16:15:00
105505,NB,44,2017-06-20 16:15:00
105505,SB,36,2017-06-20 16:15:00
10855,EB,55,2017-06-20 16:15:00
10855,WB,51,2017-06-20 16:15:00
11787,NB,53,2017-06-20 16:15:00
11787,SB,47,2017-06-20 16:15:00
160346,EB,58,2017-06-20 16:15:00
160344,WB,114,2017-06-20 16:15:00
160222,EB,71,2017-06-20 16:30:00
160222,WB,93,2017-06-20 16:30:00
105505,NB,28,2017-06-20 16:30:00
105505,SB,49,2017-06-20 16:30:00
10855,EB,60,2017-06-20 16:30:00
10855,WB,65,2017-06-20 16:30:00
11787,NB,59,2017-06-20 16:30:00
11787,SB,25,2017-06-20 16:30:00
160346,EB,51,2017-06-20 16:30:00
160344,WB,118,2017-06-20 16:30:00
160222,EB,79,2017-06-20 16:45:00
160222,WB,100,2017-06-20 16:45:00
105505,NB,43,2017-06-20 16:45:00
105505,SB,56,2017-06-20 16:45:00
10855,EB,59,2017-06-20 16:45:00
10855,WB,46,2017-06-20 16:45:00
